GROUP_ID,GROUP_NAME,GROUP_LINK,MENU_LINK,TAG_LIST
8911eb1c42b944aba98fbcdb21d0623f,小眼睛LITTLEEYES,https://www.instagram.com/littleeyes_b216,,"原創,排球少年,葬送的芙莉蓮"
2a2053ed19874618855f44d3b920d28a,薯星星,https://plurk.com/potatosonnet,,咒術迴戰
4c1accfb1b5a4304b889ed0e099497ab,好想變成微生物,https://www.plurk.com/bleedmaple,,"強風吹拂,咒術迴戰,新石紀"
4952480da8d742d99c0e88e72d4310b7,小布j.us,https://www.plurk.com/sghg181,https://www.plurk.com/p/3ioiqheoge,"咒術迴戰,路人超能100,九龍城寨之圍城"
c1f06d27d2e444fcae470fbb7f862f30,Candy Box,https://www.plurk.com/miyakocat,,"世界計畫,IDOLiSH7,瓦尼塔斯的手札"
40459db669954aab9e7c676eeca7cf55,大眾澡堂,https://www.plurk.com/yuyudesu0806,,"排球少年,為你著迷,庫洛魔法使"
382dd60a123e40faadf638b8e89de0bc,迷走。巡鹿,https://www.doujin.com.tw/authors/info/deerwinnie1012/goods/,,"IDOLiSH7,原神"
337a98d332dd407ca8a595c12684f56c,塞納河底看不見星空,https://www.doujin.com.tw/groups/info/4848/books,,"刀劍亂舞,IDOLiSH7,GQuuuuuuX"
b7a5d6990cde4a2c84436271cf2e278f,反青復明三角勇者,https://portaly.cc/senyu,,IDOLiSH7
79907604f3a2488ca0325fa714a1a7ce,青瀞農場狗狗狗,https://portaly.cc/kyouwork,,"IDOLiSH7,死亡筆記本,彩虹社,VTuber"
1f05681c57b44d4d9e7e7ce43b700b18,樹手無策,https://www.instagram.com/natsuki6795/,,"PLAVE,我的英雄學院"
19802ed00f5b49419a6b23300609f39a,野海熊熊可麗餅,https://www.instagram.com/suanmo99,,PLAVE
4f6a1df9a48b4e1c9d8bdf228c86e05d,3206,https://www.plurk.com/j3180554,,"Alien Stage,光與夜之戀,瓢蟲少女"
f11605b80b494a7ea7b066a6f0fff440,臨時通告,https://www.plurk.com/skyberryelement,,"原創,IDOLiSH7,彩虹社,VTuber"
b120da824b794a399bd4b8d21ff05982,船到橋頭自然直,https://www.doujin.com.tw/authors/info/linda6030221,,"Alien Stage,PLAVE,排球少年"
26ca8a4d814d4ed888dc3de8f9ee76e8,哇呀燈塔塔,https://www.plurk.com/poki1130,,"去唱卡拉OK吧,PLAVE,原創"
5309aabbcaf14ecd83cee3fde8ad9aa4,海鮮飯飯,https://www.instagram.com/twelve474719/,,"PLAVE,忍者亂太郎,迪士尼扭曲仙境"
1e026d97398a46339822b9155fd94a3b,于笙是條魚,https://www.instagram.com/100810w,,"Alien Stage,現在的是哪一個多聞,原創"
64378de7b61d46aebf00fea652173acf,羊肉燒賣,https://www.plurk.com/swet1002,https://www.plurk.com/p/3iobk0m2ja,"我培育的S級們,Alien Stage,瓢蟲少女"
f56f6b25966344b2a8f426f65fa157fe,文字滿苑,https://www.doujin.com.tw/authors/info/flyinglo,,"獵魔女團,迷宮飯,原創"
85c28d49b1544801a80daa3d837a82f7,莓梗,https://www.instagram.com/yujian_lll/,,"戀與深空,獵魔女團"
938a7bdf979145c48f6422c7e7054d0d,羊角蟹粉,https://www.doujin.com.tw/authors/info/g:cdE6g2aKhzdW,,我獨自升級
86afa4e7b75d4a8c8e106d107a00b35f,凱特少爺,https://www.plurk.com/ryouarashi,,"全知讀者視角,彩虹社,VTuber,獵魔女團"
440218837c764d38a764441e4bc3a7eb,紫色狐狸山,https://www.plurk.com/lll8256,,新世界狂歡
c6122b76543f4e09ab7e98dfc0baf802,冷坑人生,https://www.doujin.com.tw/groups/info/6122/books,,"86,MyGO!!!!!/Ave Mujica,新世界狂歡"
bcea465716fe463e9b2f568409aebf71,#92b5a9,https://www.instagram.com/_92b5a9/,,"原創,二創"
3a62853640504578a4ffb0ead460e480,四季手作,https://www.doujin.com.tw/groups/info/8239/goods,,新世界狂歡
e57e4f863b3e48d6b6f248b428111c25,肝硬化企業-熬夜榨肝部門,https://www.facebook.com/profile.php?id=100057130852699,,"新世界狂歡,彩虹社,VTuber"
9e76155d826749feb9989829f81daae3,肝硬化企業-小心肝印畫部門,https://x.com/kure_kyouu,,"新石紀,世界計畫"
2b4cad8dc4e64b08aa77cf4de5682e06,肝硬化企業-通通爆肝部門,https://www.threads.com/@buuuuu8le,,原創
9a90731bbe614267a5dc3466aa2e8842,嘟嚕啦咘嗒,https://www.doujin.com.tw/authors/info/Go41577,,"原創,MyGO!!!!!/Ave Mujica"
9d2bf6342793481dae726d5016f28d44,食蟻獸的螞蟻窩,https://www.plurk.com/enokimitsuki,,"FGO,JoJo"
ffc52c869c8d4e96873ed8c27608952c,上樑不正下樑歪,https://www.plurk.com/leo504436,,FGO
639feae43a1045d3abbf27e5f25b5b97,7Hrs雜貨店,https://www.instagram.com/small_lauchui_p/,,"FGO,原創"
1a435859f7e7480ba47f5b849e090641,虛無布饅頭,https://www.doujin.com.tw/authors/info/emily60212/goods,,"Fate/strange Fake,holostars,hololive,VTuber,魔物獵人"
0a2a39c823284508accf423445d0d049,幫幫的家,https://www.doujin.com.tw/authors/info/dd_r2112,,"戀與深空,鬼滅之刃,灌籃高手"
7da8c31330784489917ea7295f5edec8,莫雨飄楓,https://www.facebook.com/abc9012071,,"戀與深空,彩虹社,VTuber,咒術迴戰"
18173444961941e9a566206052b3ae75,啉雜集,https://www.threads.com/@_rskniwn_,,"斯普拉遁,魔物獵人,怪獸8號"
8aaf9cf60f0f4830ae765a87718c6f3f,倉庫角落,https://x.com/koma262,,"魔道祖師,蒼穹山記,女神異聞錄"
